325.5;261.5
325.62;262.65
325.75;265.3
325.56;268.21
324.86;270.43
324.28;272.57
323.39;274.62
322.29;276.39
322.48;278.74
321.57;280.78
320.4;282.75
319.87;284.94
319.26;287.09
318.18;289.07
317.29;291.14
316.69;293.36
315.66;295.33
314.32;297.03
314.5;299.35
313.84;301.47
312.56;303.39
311.55;305.4
310.54;307.41
309.94;309.64
309.41;311.87
308.28;313.73
306.91;315.48
306.07;317.59
305.23;319.66
304.4;321.76
303.55;323.88
302.3;325.72
300.77;327.37
299.6;329.3
298.6;331.34
297.48;333.3
296.0;334.98
294.79;336.82
294.14;339.03
293.13;341.0
291.46;342.53
289.99;344.22
288.94;346.23
287.79;348.16
286.27;349.8
285.38;351.91
284.7;354.08
283.54;355.72
281.74;357.29
279.6;359.35
278.5;360.5
