379.5;190.5
378.81;190.4
377.11;190.14
374.98;189.79
372.98;189.39
371.4;188.92
370.04;188.22
368.7;187.28
367.29;186.39
365.77;185.76
364.16;185.47
362.53;185.46
360.89;185.51
359.26;185.49
357.61;185.54
355.98;185.55
354.39;185.24
352.85;184.65
351.32;184.01
349.76;183.54
348.14;183.42
346.5;183.5
344.86;183.54
343.22;183.48
341.58;183.42
339.97;183.61
338.43;184.14
336.88;184.72
335.33;185.23
333.79;185.75
332.25;186.28
330.63;186.71
329.06;187.2
327.8;188.11
326.85;189.44
325.96;190.88
324.89;192.15
323.71;193.28
322.68;194.53
321.82;195.93
321.02;197.37
320.37;198.86
319.9;200.42
319.27;201.96
318.38;203.43
317.65;204.87
317.5;206.35
317.57;208.01
316.99;209.96
316.02;211.73
315.5;212.5
