193.5;310.5
194.50233840942383;311.5023384094238
195.50917434692383;312.5091743469238
196.5202407836914;313.5202407836914
197.5;314.5681571960449
197.90131378173828;315.901309967041
198.5;317.2228469848633
198.51644134521484;318.51644134521484
199.5;319.55870819091797
199.5;321.1499900817871
199.5044937133789;322.5044937133789
200.5;323.5255241394043
200.5;325.07384490966797
201.29592895507812;326.2959289550781
201.50275421142578;327.50275802612305
202.5;328.5196075439453
202.82331085205078;329.82331466674805
203.5;331.11476135253906
204.31967163085938;332.31967544555664
205.35193634033203;333.35193634033203
205.51748657226562;334.5174865722656
206.5;335.5613441467285
206.89229583740234;336.8922920227051
207.5;338.21099853515625
207.51395416259766;339.51395416259766
208.5;340.5523338317871
208.5;342.13747787475586
209.33257293701172;343.3325729370117
209.5;344.5212211608887
209.5;346.0609474182129
209.5;347.4999198913574
209.73827362060547;348.73827362060547
210.5;349.9831008911133
211.24073791503906;351.24073791503906
211.5;352.49910736083984
212.5;353.50150299072266
212.5;354.9649200439453
212.5;356.48624420166016
213.49871826171875;357.49871826171875
213.71630096435547;358.71630096435547
214.5;359.94679260253906
214.5;361.4811706542969
215.49745178222656;362.49745178222656
215.5;363.8700485229492
215.5;365.4513244628906
215.5;366.7424774169922
216.07147216796875;368.07147216796875
216.5;369.40958404541016
216.5;370.67771911621094
216.5;372.3119659423828
217.4249038696289;373.4249038696289
217.5;374.6204605102539
217.96143341064453;375.96143341064453
218.5;377.29718017578125
218.5;378.57239532470703
218.5;380.1747283935547
219.35328674316406;381.35328674316406
219.5;382.5352096557617
219.85305786132812;383.8530578613281
220.5;385.15745544433594
221.34375;386.34375
221.5;387.52828216552734
221.8407440185547;388.8407440185547
222.5;390.13999938964844
223.33399200439453;391.33399200439453
223.51123046875;392.51123046875
224.5;393.54512786865234
224.5;395.1223678588867
224.501953125;396.501953125
225.5;397.5165557861328
225.81640625;398.81640625
226.5;400.1045913696289
227.31383514404297;401.31383514404297
227.5;402.5118103027344
227.8043975830078;403.8043975830078
228.5;405.0866928100586
228.5002212524414;406.5002212524414
229.5;407.50782775878906
229.5;409.0091018676758
230.25692749023438;410.2569274902344
230.5;411.5
