138.5;285.5
137.5;285.45
135.13;285.24
132.3;284.72
129.88;283.8
128.11;282.49
126.71;280.95
125.41;279.31
124.04;277.67
122.62;276.04
121.2;274.38
119.82;272.71
118.52;270.98
117.3;269.21
116.19;267.37
115.18;265.46
114.27;263.5
113.44;261.5
112.69;259.48
111.99;257.43
111.32;255.38
110.67;253.32
110.05;251.26
109.49;249.18
108.99;247.08
108.53;244.97
108.04;242.87
107.46;240.79
106.77;238.74
106.07;236.69
105.5;234.62
105.12;232.51
104.88;230.36
104.67;228.2
104.41;226.05
104.09;223.92
103.75;221.79
103.42;219.67
103.13;217.54
102.83;215.41
102.52;213.25
102.16;211.08
101.81;208.92
101.55;206.82
101.44;204.8
101.34;202.8
101.02;200.63
100.26;198.14
99.08;195.49
97.98;193.37
97.5;192.5
