105.5;236.5
105.16;235.54
104.41;233.26
103.69;230.52
103.39;228.16
103.56;226.07
103.61;223.91
102.56;222.07
101.43;220.28
101.44;218.14
101.51;215.97
101.54;213.83
101.54;211.69
100.66;209.75
99.61;207.86
99.41;205.77
99.51;203.6
99.5;201.46
99.61;199.3
98.99;197.3
97.87;195.43
97.37;193.4
97.52;191.22
97.56;189.08
97.18;186.99
96.66;184.9
96.52;182.75
96.53;180.62
95.62;178.69
94.58;176.79
94.46;174.69
94.38;172.54
93.71;170.5
92.9;168.48
92.5;166.39
92.59;164.23
91.96;162.24
90.84;160.36
90.35;158.33
90.55;156.15
90.63;153.99
89.74;152.05
89.36;150.0
89.53;147.82
89.5;145.69
89.51;143.55
89.45;141.41
89.53;139.26
90.3;137.22
92.07;135.8
94.5;135.5
